customer_id,month,data_gb,voice_min,intl_min,sms_count,revenue_inr,failed_payment_count,days_active
SUB100997,2026-04,0.64,661,1,4,139.31,1,27
SUB102414,2026-05,4.91,339,2,10,359.7,0,29
SUB100887,2026-02,4.9,349,1,3,175.94,0,30
SUB103032,2026-06,7.3,261,0,11,179.77,0,28
SUB100067,2026-04,8.09,302,1,20,220.65,0,27
SUB101507,2026-03,24.95,332,1,8,362.72,0,27
SUB100574,2026-07,7.37,105,1,14,395.41,0,29
SUB101662,2026-04,14.47,628,3,17,402.47,1,30
SUB102687,2026-06,17.44,220,1,7,483.28,0,29
SUB102442,2026-03,3.11,171,1,9,149.76,0,26
SUB101089,2026-02,3.2,109,4,17,220.36,0,27
SUB101771,2026-06,11.7,361,2,17,338.49,0,29
SUB102020,2026-07,7.54,71,1,8,155.34,0,28
SUB102347,2026-05,3.19,272,4,5,128.83,0,29
SUB102751,2026-05,3.88,106,2,13,160.9,0,28
SUB100877,2026-03,5.07,217,1,2,207.91,0,26
SUB102264,2026-07,6.2,409,2,10,139.13,1,29
SUB100240,2026-03,27.04,107,2,16,421.47,1,28
SUB101263,2026-07,1.98,354,1,12,171.22,0,29
SUB100521,2026-07,4.68,42,3,23,113.71,0,28
SUB100822,2026-05,5.31,231,2,15,235.45,0,26
SUB100511,2026-07,3.82,116,0,8,227.76,0,30
SUB100551,2026-05,9.71,359,2,12,174.48,0,29
SUB101651,2026-03,4.35,592,1,4,215.99,0,30
SUB101084,2026-02,2.17,329,4,7,268.98,0,30
SUB100815,2026-06,15.32,340,3,10,454.5,0,30
SUB101607,2026-07,2.1,374,2,14,127.11,1,27
SUB102666,2026-07,9.94,181,0,19,222.44,0,26
SUB102985,2026-04,5.74,236,1,19,184.18,0,26
SUB102036,2026-04,15.97,76,3,14,284.93,0,30
SUB100542,2026-07,13.32,64,1,10,211.05,0,27
SUB100209,2026-04,8.4,90,4,8,183.46,0,28
SUB102811,2026-02,4.15,221,5,20,254.0,0,29
SUB102741,2026-06,24.69,141,1,8,362.65,0,30
SUB102152,2026-03,9.15,78,1,5,283.66,0,29
SUB102305,2026-02,1.07,353,1,10,84.64,0,26
SUB101518,2026-04,6.21,110,1,15,251.05,1,26
SUB102653,2026-06,5.67,362,0,11,305.65,0,26
SUB100711,2026-06,9.12,172,2,6,277.27,0,27
SUB101598,2026-07,12.84,208,5,17,299.5,0,29
SUB102522,2026-03,8.59,236,2,7,221.81,0,27
SUB100369,2026-03,15.76,456,1,7,305.36,0,26
SUB100569,2026-06,6.11,254,2,8,144.57,0,28
SUB100359,2026-02,2.18,193,1,17,87.69,1,29
SUB102956,2026-02,6.63,107,0,5,177.39,0,28
SUB103183,2026-04,2.24,306,3,11,187.76,0,27
SUB100512,2026-04,6.22,301,1,9,125.91,0,28
SUB100830,2026-05,21.83,306,0,9,579.1,0,27
SUB101080,2026-05,13.69,200,3,7,458.61,1,27
SUB100904,2026-05,12.41,302,4,8,364.2,0,26
SUB100140,2026-03,5.83,253,3,5,115.91,0,30
SUB102919,2026-02,2.06,50,3,7,221.97,0,30
SUB102202,2026-03,13.07,283,0,12,242.93,0,26
SUB101009,2026-02,4.61,207,1,11,154.06,1,28
SUB101017,2026-06,6.07,125,0,12,87.07,0,26
SUB100111,2026-04,6.6,618,1,8,200.77,1,27
SUB100709,2026-07,57.62,119,1,9,561.78,0,29
SUB100105,2026-02,8.21,92,1,8,211.23,0,27
SUB101431,2026-06,19.08,289,0,10,346.87,0,30
SUB100140,2026-06,5.6,132,1,14,116.12,0,29
SUB103084,2026-05,7.41,117,2,9,257.91,0,30
SUB101011,2026-04,6.15,239,1,13,135.69,0,29
SUB100501,2026-06,11.15,47,2,9,191.77,0,29
SUB100772,2026-07,4.59,81,2,8,216.77,0,27
SUB101805,2026-07,2.12,403,3,17,270.32,1,29
SUB102866,2026-03,5.86,105,0,8,120.19,0,29
SUB100608,2026-05,1.6,115,1,9,109.31,0,30
SUB101991,2026-02,12.92,179,3,12,449.25,0,27
SUB100385,2026-03,18.96,307,1,13,408.86,0,29
SUB103038,2026-05,8.58,346,2,7,,1,26
SUB101623,2026-06,2.11,102,3,6,159.99,0,29
SUB101047,2026-06,2.95,430,0,10,189.3,0,28
SUB102453,2026-06,0.71,418,4,15,127.24,0,26
SUB102970,2026-05,5.22,270,1,10,316.93,0,28
SUB101981,2026-05,11.54,296,1,7,354.44,0,28
SUB101821,2026-04,30.75,90,3,12,401.98,0,30
SUB101213,2026-03,9.81,262,3,7,142.34,0,27
SUB101498,2026-07,2.6,580,4,5,156.05,1,26
SUB103008,2026-05,2.66,314,5,11,184.14,0,26
SUB100747,2026-06,6.25,157,1,19,465.88,1,28
SUB103035,2026-03,11.95,419,1,11,183.7,0,27
SUB103000,2026-04,20.49,608,4,11,517.37,0,29
SUB100620,2026-03,8.32,201,0,7,301.52,0,27
SUB100156,2026-03,1.01,397,0,18,140.8,0,27
SUB102443,2026-07,4.79,198,1,9,293.59,0,26
SUB102546,2026-05,6.2,41,4,11,128.88,0,27
SUB100155,2026-05,7.13,300,4,17,232.52,0,30
SUB102995,2026-03,1.63,356,0,13,198.86,0,30
SUB100539,2026-05,7.94,127,1,10,186.06,0,27
SUB102516,2026-05,5.94,480,2,4,364.74,0,30
SUB100309,2026-07,6.81,79,1,7,212.92,0,27
SUB101475,2026-07,1.18,408,3,20,244.75,0,26
SUB100781,2026-06,6.68,126,1,13,325.54,0,26
SUB100297,2026-02,13.99,95,4,10,352.08,0,26
SUB102028,2026-02,1.93,883,1,18,159.64,0,26
SUB102665,2026-03,20.9,223,1,16,331.81,0,28
SUB101813,2026-05,0.91,839,1,7,161.29,0,26
SUB101031,2026-05,4.42,97,3,9,300.29,0,28
SUB100709,2026-06,37.13,106,0,9,612.28,0,27
SUB100278,2026-03,12.84,78,1,14,397.97,0,28
SUB102949,2026-04,4.79,37,3,11,271.2,0,29
SUB100319,2026-03,23.73,308,1,9,440.87,0,30
SUB102997,2026-05,2.12,61,1,22,145.0,0,27
SUB102702,2026-06,9.45,389,3,11,185.23,0,27
SUB100773,2026-06,8.05,269,3,7,276.77,0,30
SUB102228,2026-05,4.56,116,1,9,253.87,0,28
SUB102658,2026-04,6.82,126,1,15,159.74,0,26
SUB100792,2026-06,21.82,184,3,6,354.98,0,30
SUB100081,2026-03,15.83,54,2,12,399.77,0,27
SUB102690,2026-05,10.63,1097,0,12,223.45,0,26
SUB101337,2026-02,8.02,261,1,13,393.58,0,26
SUB102179,2026-02,4.93,304,0,3,144.27,0,27
SUB101563,2026-03,2.04,558,2,11,163.8,0,28
SUB102615,2026-05,2.31,150,1,10,127.3,0,30
SUB103106,2026-06,11.87,237,2,14,188.5,0,28
SUB101707,2026-05,0.96,510,3,7,157.24,0,30
SUB101384,2026-06,5.1,370,4,15,135.18,0,27
SUB102225,2026-05,3.65,119,2,9,224.89,0,27
SUB101902,2026-04,6.18,167,3,15,274.19,2,30
SUB100731,2026-06,14.01,31,0,2,477.32,0,29
SUB101243,2026-02,1.24,307,4,12,130.69,0,29
SUB100924,2026-07,2.57,405,1,12,272.55,0,26
SUB100663,2026-07,1.09,226,3,10,183.73,0,27
SUB100565,2026-05,9.75,444,4,15,379.47,0,30
SUB101001,2026-03,17.24,521,0,10,359.27,0,26
SUB101492,2026-03,0.53,137,2,11,191.87,0,27
SUB103132,2026-04,5.58,594,3,7,236.71,0,28
SUB101196,2026-03,7.18,99,1,10,165.0,0,26
SUB100905,2026-03,8.96,327,2,15,208.39,0,30
SUB101864,2026-07,10.73,246,2,15,269.32,0,29
SUB102136,2026-03,1.82,206,4,3,177.49,0,26
SUB101772,2026-05,29.2,401,2,11,381.82,0,28
SUB101103,2026-06,12.17,302,1,5,349.85,0,27
SUB101892,2026-02,6.41,192,0,5,306.76,0,27
SUB102444,2026-03,17.86,465,2,9,376.1,0,30
SUB101771,2026-02,13.22,313,1,11,341.85,0,29
SUB103195,2026-05,1.48,366,2,6,152.1,0,28
SUB101022,2026-05,9.03,195,2,10,155.46,0,30
SUB102849,2026-07,16.75,189,2,6,365.06,0,29
SUB100611,2026-04,6.36,359,3,17,397.1,0,28
SUB102401,2026-04,8.14,80,2,11,,1,27
SUB100813,2026-04,5.55,40,2,14,194.27,0,26
SUB100276,2026-04,2.63,99,4,2,125.2,0,28
SUB100051,2026-04,11.15,219,4,10,211.46,0,27
SUB102085,2026-03,2.21,713,1,22,201.81,1,28
SUB102312,2026-05,3.28,99,1,8,202.83,0,26
SUB102111,2026-06,20.88,287,1,11,398.42,1,26
SUB101572,2026-07,20.58,38,3,10,255.29,0,28
SUB101660,2026-07,4.98,271,3,7,326.14,0,30
SUB101332,2026-07,2.0,158,1,10,140.71,0,29
SUB101917,2026-02,37.35,199,2,9,627.83,0,26
SUB102283,2026-06,3.02,324,2,16,274.04,0,30
SUB101803,2026-04,10.09,39,5,15,157.26,0,30
SUB101305,2026-05,6.37,79,2,10,273.58,0,26
SUB101361,2026-03,27.3,202,1,13,499.99,0,29
SUB102204,2026-06,15.75,150,1,4,202.88,0,29
SUB100881,2026-05,6.23,21,1,7,240.21,0,26
SUB100325,2026-06,4.51,233,0,6,247.63,0,28
SUB100811,2026-02,10.22,112,2,17,325.43,0,27
SUB102359,2026-05,5.8,398,1,5,263.43,0,26
SUB102922,2026-07,5.99,186,2,6,174.3,0,28
SUB102284,2026-05,6.69,90,2,15,188.37,0,30
SUB103043,2026-06,4.03,169,7,15,148.77,0,30
SUB102681,2026-05,1.33,402,0,12,81.57,0,28
SUB102591,2026-03,26.49,265,3,6,627.65,0,30
SUB102607,2026-07,9.68,849,3,12,371.59,0,27
SUB101331,2026-06,1.0,336,3,7,239.99,0,27
SUB101220,2026-04,7.48,314,1,10,333.1,0,30
SUB102046,2026-07,59.74,455,2,14,850.78,0,27
SUB102547,2026-02,10.42,160,1,6,106.96,0,29
SUB102775,2026-03,4.35,256,5,12,242.81,0,29
SUB101566,2026-05,8.75,101,3,6,162.6,0,26
SUB102183,2026-06,23.03,240,2,16,298.42,0,26
SUB101996,2026-06,0.72,115,2,5,109.45,0,26
SUB100611,2026-07,7.21,842,1,9,387.05,0,30
SUB102841,2026-07,11.0,221,0,23,211.28,0,28
SUB103093,2026-04,12.99,141,6,9,294.54,1,26
SUB102932,2026-02,1.97,165,3,9,90.35,0,28
SUB101625,2026-05,6.47,383,1,10,272.52,0,28
SUB100508,2026-04,3.77,570,1,13,176.65,0,30
SUB102933,2026-03,5.72,38,2,10,80.26,0,29
SUB100831,2026-05,0.84,223,3,1,158.14,1,28
SUB102434,2026-05,2.33,318,5,12,117.44,0,29
SUB100240,2026-05,33.3,65,0,13,519.67,0,26
SUB101896,2026-07,7.81,500,2,17,240.09,1,29
SUB102857,2026-02,11.37,514,2,11,247.38,0,28
SUB102354,2026-06,11.28,245,3,2,342.82,0,26
SUB102872,2026-03,9.94,139,6,4,292.7,0,27
SUB101870,2026-03,20.38,325,3,4,249.69,0,28
SUB102010,2026-03,5.68,34,1,4,187.93,0,27
SUB101893,2026-02,5.92,283,1,27,221.13,0,27
SUB100179,2026-04,27.46,261,4,18,462.22,0,29
SUB100132,2026-05,2.59,510,4,13,169.0,0,29
SUB100691,2026-02,1.65,126,3,5,125.75,0,30
SUB102935,2026-07,6.59,233,2,14,225.51,0,26
SUB100485,2026-03,0.79,268,0,20,113.68,0,29
SUB102375,2026-02,4.81,845,1,10,239.05,0,30
SUB101062,2026-06,4.4,256,1,2,214.81,0,29
SUB102545,2026-03,11.82,94,3,19,233.71,0,30
SUB102131,2026-05,2.33,275,2,11,138.12,0,28
SUB100890,2026-06,7.09,257,1,10,258.93,0,26
SUB101526,2026-05,3.54,86,1,14,151.38,1,29
SUB103181,2026-04,5.35,89,1,16,229.53,1,28
SUB101955,2026-03,4.28,104,1,10,176.73,0,30
SUB101769,2026-04,2.65,118,0,13,245.86,0,28
SUB100860,2026-07,32.81,154,1,17,446.35,0,30
SUB100059,2026-06,8.93,140,2,19,311.9,0,29
SUB101833,2026-07,7.15,215,0,7,178.55,0,30
SUB100846,2026-07,5.14,195,1,4,148.78,0,29
SUB101028,2026-06,4.31,354,1,8,205.71,0,30
SUB101737,2026-07,1.19,245,1,22,149.5,0,30
SUB100095,2026-06,7.1,45,3,8,254.55,0,28
SUB102693,2026-06,4.2,192,1,8,281.27,0,30
SUB102108,2026-04,8.63,145,1,16,307.88,0,26
SUB102206,2026-03,8.9,41,2,12,269.73,0,29
SUB102641,2026-06,1.58,75,2,9,138.91,1,26
SUB100357,2026-02,18.14,193,1,6,339.22,0,28
SUB100190,2026-04,4.12,226,2,8,141.21,0,28
SUB102737,2026-07,9.95,543,1,10,241.51,0,27
SUB103104,2026-02,6.0,577,2,8,293.24,0,29
SUB103015,2026-06,9.77,267,2,8,372.34,0,27
SUB102411,2026-07,20.81,109,2,13,214.72,0,29
SUB101248,2026-05,24.57,135,2,4,528.49,1,29
SUB102874,2026-02,7.5,108,3,10,260.39,0,28
SUB100636,2026-05,6.37,114,2,6,166.35,0,28
SUB101143,2026-04,17.25,135,3,6,533.74,0,26
SUB100735,2026-02,12.39,260,3,8,231.47,0,28
SUB103058,2026-04,12.17,142,3,18,293.13,0,27
SUB101716,2026-07,3.56,236,4,6,269.1,0,28
SUB102890,2026-04,2.09,101,2,3,107.41,0,29
SUB100366,2026-04,12.43,115,2,12,197.56,0,30
SUB102419,2026-06,6.49,165,2,10,177.62,1,26
SUB101383,2026-04,6.84,51,2,7,161.05,0,30
SUB100944,2026-06,6.93,197,1,11,442.39,0,27
SUB100878,2026-06,6.59,65,3,15,257.77,0,30
SUB103114,2026-06,3.07,300,2,9,110.45,0,26
SUB103056,2026-03,1.02,111,1,12,265.56,0,28
SUB100183,2026-06,1.7,320,1,11,181.94,0,29
SUB102045,2026-02,8.99,45,3,15,452.85,0,26
SUB102801,2026-03,22.31,176,1,12,584.96,0,28
SUB100022,2026-04,8.43,89,0,16,373.46,1,26
SUB100749,2026-02,0.46,57,0,9,99.99,0,26
SUB102488,2026-02,23.96,186,3,3,276.2,0,26
SUB100899,2026-03,5.91,124,4,15,233.39,0,30
SUB102973,2026-07,8.0,161,2,4,246.57,0,27
SUB101743,2026-05,2.26,301,0,12,72.99,0,29
SUB102644,2026-07,11.31,52,2,10,448.25,0,29
SUB100569,2026-05,7.31,138,2,14,,0,26
SUB101398,2026-04,8.94,38,0,8,,0,28
SUB101428,2026-03,5.13,160,1,7,210.33,0,30
SUB101799,2026-05,18.1,707,3,12,541.71,1,30
SUB101013,2026-06,2.0,84,1,8,381.17,0,28
SUB102990,2026-07,6.24,50,2,8,166.27,0,29
SUB100794,2026-07,5.79,211,2,24,125.27,0,27
SUB102342,2026-06,7.25,586,5,10,216.03,1,27
SUB101945,2026-02,22.34,131,1,6,0.0,0,29
SUB100161,2026-07,4.69,284,2,11,240.79,0,28
SUB102842,2026-03,13.53,144,4,8,263.05,0,28
SUB101508,2026-07,1.54,105,3,7,165.34,0,27
SUB100730,2026-02,6.26,391,0,20,185.44,0,28
SUB102404,2026-05,6.33,868,1,16,306.0,0,29
SUB102953,2026-07,1.18,56,2,16,159.66,0,30
SUB101957,2026-07,7.66,337,0,21,309.39,0,27
SUB102030,2026-02,43.34,73,1,6,577.65,0,29
SUB102254,2026-05,16.14,313,3,24,300.89,1,26
SUB103183,2026-05,1.82,274,0,7,213.41,0,28
SUB101795,2026-05,4.47,120,0,11,344.89,0,28
SUB101609,2026-03,14.27,180,3,12,162.02,0,28
SUB102341,2026-04,17.07,128,1,10,214.45,0,28
SUB100241,2026-05,6.75,170,1,11,147.15,0,28
SUB101429,2026-06,4.48,196,1,12,222.71,0,27
SUB100668,2026-05,3.69,90,0,10,150.45,0,27
SUB101546,2026-02,3.78,603,2,13,272.23,0,28
SUB102204,2026-02,11.86,135,1,4,188.65,0,30
SUB100169,2026-04,6.63,126,1,10,163.22,0,30
SUB101049,2026-07,18.51,157,3,20,363.38,0,28
SUB101984,2026-05,6.8,71,2,6,205.2,0,26
SUB100787,2026-07,14.03,377,1,4,244.06,0,26
SUB102908,2026-06,1.48,203,0,11,244.03,0,30
SUB102503,2026-02,10.89,490,3,16,360.93,0,26
SUB101689,2026-07,12.58,276,0,9,329.76,0,29
SUB100307,2026-04,9.97,150,0,27,366.61,0,29
SUB100216,2026-05,2.2,217,1,6,222.17,0,26
SUB100064,2026-06,2.04,224,4,19,135.84,0,28
SUB100451,2026-05,6.67,202,3,13,145.52,0,28
SUB101753,2026-06,4.9,682,1,8,150.35,0,28
SUB103073,2026-03,8.62,319,1,15,404.82,0,26
SUB102407,2026-04,29.1,56,1,16,122.82,0,28
SUB101768,2026-06,8.49,169,2,5,307.63,0,27
SUB100150,2026-07,9.65,142,2,12,192.32,0,30
SUB101981,2026-07,7.37,177,1,5,361.53,0,29
SUB100145,2026-07,12.44,94,1,11,361.8,0,27
SUB100608,2026-02,2.22,160,2,6,97.26,0,29
SUB101072,2026-04,6.64,179,2,6,258.7,0,28
SUB102166,2026-07,3.55,467,2,12,155.63,0,30
SUB101616,2026-04,4.42,325,2,21,261.33,0,29
SUB102710,2026-06,4.37,222,1,6,211.57,0,28
SUB100548,2026-04,6.31,66,2,16,201.03,0,30
SUB102152,2026-05,6.97,119,1,12,263.05,0,29
SUB102957,2026-05,8.41,147,2,17,430.08,0,26
SUB100650,2026-06,22.75,56,3,2,436.77,1,28
SUB100098,2026-06,6.85,269,4,13,171.57,0,26
SUB102158,2026-06,1.07,200,1,5,92.86,0,30
SUB100567,2026-07,8.32,293,1,9,249.07,0,27
SUB101091,2026-04,6.87,622,3,10,237.72,0,27
SUB100911,2026-05,18.68,475,1,12,269.12,0,27
SUB100781,2026-05,6.87,94,3,18,318.1,0,26
SUB101111,2026-06,6.4,303,1,8,212.74,1,29
SUB101508,2026-03,1.89,175,6,6,192.67,0,27
SUB101813,2026-06,0.9,1010,1,6,183.4,0,29
SUB102886,2026-06,19.04,116,1,6,352.97,0,28
SUB101358,2026-07,5.46,63,1,15,207.39,1,30
SUB100546,2026-04,1.35,465,4,8,253.07,0,26
SUB100577,2026-04,1.21,28,2,10,195.99,0,30
SUB100823,2026-04,5.43,382,2,9,203.41,1,27
SUB102110,2026-04,4.62,98,2,9,150.68,0,29
SUB103169,2026-07,11.13,363,1,8,430.49,0,28
SUB102871,2026-07,34.82,147,1,12,470.78,0,30
SUB101140,2026-06,7.54,194,2,18,161.64,0,29
SUB102821,2026-04,10.76,285,2,12,294.43,1,28
SUB101093,2026-03,14.18,362,4,8,342.26,0,30
SUB102176,2026-05,6.39,382,0,2,316.94,0,29
SUB101407,2026-07,9.71,409,1,15,401.6,1,28
SUB100948,2026-07,4.43,267,4,19,226.64,0,29
SUB101203,2026-04,3.37,199,2,18,159.9,0,26
SUB102948,2026-04,8.41,18,2,15,249.63,0,29
SUB101505,2026-05,3.57,12,3,6,319.48,0,27
SUB100428,2026-03,21.27,53,1,18,373.1,0,28
SUB103085,2026-03,4.08,542,2,11,216.31,0,27
SUB102351,2026-05,10.56,164,3,14,156.15,0,30
SUB101924,2026-02,3.97,52,1,10,117.7,0,30
SUB102801,2026-06,22.13,256,2,8,525.89,0,29
SUB102127,2026-04,4.69,442,1,10,209.12,0,29
SUB101150,2026-02,6.87,751,2,9,290.03,0,27
SUB101959,2026-03,0.61,261,1,15,138.68,0,27
SUB102401,2026-06,7.63,82,4,10,335.22,0,27
SUB100721,2026-05,14.38,222,0,3,459.28,0,29
SUB101712,2026-02,7.69,217,1,13,348.54,0,30
SUB101880,2026-07,4.43,195,2,20,145.71,0,26
SUB100202,2026-03,7.1,182,0,9,222.23,0,28
SUB100647,2026-03,0.65,632,2,2,116.29,0,29
SUB102761,2026-07,5.98,91,2,3,263.98,0,30
SUB102606,2026-05,5.47,95,1,18,138.46,0,29
SUB101210,2026-04,3.68,145,4,29,262.8,0,26
SUB101926,2026-02,9.54,319,1,13,287.71,0,30
SUB101452,2026-02,3.37,157,0,10,242.1,0,30
SUB100580,2026-02,20.8,656,1,13,508.71,0,26
SUB100301,2026-04,2.4,75,3,6,218.32,1,30
SUB102857,2026-03,5.8,195,1,7,212.52,0,28
SUB102459,2026-03,9.07,333,3,10,333.06,0,29
SUB100966,2026-07,9.55,308,3,13,179.02,0,28
SUB101369,2026-03,1.31,207,2,6,274.97,0,27
SUB100922,2026-03,5.63,156,1,7,187.87,0,29
SUB100487,2026-05,5.08,159,1,9,237.04,0,28
SUB103008,2026-07,2.74,288,0,11,178.72,0,27
SUB101785,2026-07,0.75,99,2,12,163.47,0,30
SUB101771,2026-05,14.29,261,3,17,339.64,0,28
SUB100013,2026-05,21.38,136,1,11,,0,26
SUB101085,2026-06,9.42,36,5,9,212.75,0,28
SUB103076,2026-03,5.87,309,2,7,349.15,0,30
SUB102105,2026-02,1.49,257,2,11,265.83,1,27
SUB101572,2026-03,16.06,34,5,4,311.65,0,27
SUB101426,2026-05,7.76,74,2,9,398.53,0,29
SUB102335,2026-05,9.47,229,3,8,172.33,1,28
SUB100883,2026-07,0.61,235,2,8,164.55,0,26
SUB101975,2026-02,13.18,264,5,5,277.09,0,26
SUB101907,2026-06,16.09,439,2,17,414.27,0,27
SUB100200,2026-07,9.88,367,0,15,450.82,0,26
SUB101809,2026-02,1.97,137,1,4,145.64,0,29
SUB102598,2026-02,15.23,185,3,21,510.17,0,29
SUB101329,2026-07,5.61,277,3,16,179.43,0,27
SUB102834,2026-03,15.0,379,2,9,277.1,1,27
SUB100075,2026-04,1.47,161,2,16,152.98,0,29
SUB101641,2026-05,19.3,303,4,9,340.0,0,30
SUB102988,2026-07,10.15,35,2,7,277.18,0,30
SUB102887,2026-07,6.51,77,1,5,186.63,0,29
SUB100052,2026-06,1.15,149,4,10,266.62,0,29
SUB102692,2026-05,1.53,72,1,8,198.31,0,30
SUB101787,2026-05,2.51,62,1,7,186.79,0,29
SUB102307,2026-02,1.2,164,0,11,92.14,0,28
SUB101700,2026-02,23.25,119,4,11,341.41,0,26
SUB101570,2026-05,14.8,97,5,11,605.81,1,29
SUB103016,2026-06,4.72,168,1,14,164.65,0,27
SUB100024,2026-03,25.44,112,1,17,371.02,0,26
SUB100446,2026-05,10.2,312,3,17,233.15,0,28
SUB100173,2026-03,3.27,526,3,8,131.75,0,26
SUB101513,2026-05,5.24,66,0,7,260.8,0,30
SUB100639,2026-03,1.77,399,2,11,227.47,0,27
SUB100622,2026-02,12.19,20,0,7,220.34,0,28
SUB101309,2026-06,7.58,35,2,20,342.33,0,30
SUB102702,2026-02,8.97,429,4,10,197.14,0,28
SUB100630,2026-02,4.08,506,3,10,189.04,0,28
SUB100881,2026-03,5.42,24,3,16,233.08,1,26
SUB101335,2026-04,8.2,396,1,6,358.66,1,29
SUB100468,2026-03,15.82,351,0,9,349.78,0,28
SUB101706,2026-04,4.68,253,2,10,173.76,0,26
SUB102448,2026-04,13.86,378,0,11,336.73,0,29
SUB100923,2026-07,7.09,381,3,5,262.66,0,28
SUB102795,2026-03,7.38,97,3,15,317.91,0,29
SUB102770,2026-03,5.48,244,4,7,303.71,1,28
SUB102126,2026-04,3.21,70,4,10,216.92,0,27
SUB102268,2026-07,7.95,461,0,12,240.54,0,30
SUB102866,2026-05,7.42,71,0,5,147.62,0,30
SUB101611,2026-04,8.8,308,0,5,197.92,0,27
SUB100152,2026-05,9.1,164,1,10,392.74,0,26
SUB100644,2026-06,4.67,455,1,9,184.62,0,28
SUB102230,2026-02,1.58,159,1,11,103.0,0,30
SUB100543,2026-02,2.0,217,1,2,336.31,0,30
SUB102112,2026-02,10.07,366,3,12,191.46,0,29
SUB102372,2026-06,17.77,87,5,6,373.67,1,26
SUB101626,2026-05,0.38,276,2,12,77.11,1,26
SUB101484,2026-02,6.77,352,3,13,140.77,0,30
SUB101661,2026-03,1.81,763,0,15,80.5,0,30
SUB101886,2026-03,9.92,585,2,2,369.13,0,27
SUB101808,2026-06,3.62,28,2,12,142.27,0,30
SUB100851,2026-03,0.95,31,2,6,269.12,0,28
SUB101131,2026-03,1.4,87,2,9,152.72,0,30
SUB100331,2026-02,5.13,318,1,19,202.96,1,29
SUB102755,2026-03,1.35,99,2,6,301.46,0,28
SUB101739,2026-02,16.64,283,2,10,321.13,0,30
SUB100983,2026-03,5.82,260,1,5,227.94,0,30
SUB100498,2026-06,10.55,418,5,14,223.67,0,30
SUB102346,2026-04,1.85,40,0,5,254.55,0,29
SUB102953,2026-04,0.69,69,2,15,107.78,0,26
SUB102187,2026-07,5.82,101,2,14,190.18,0,27
SUB101055,2026-02,5.59,99,1,3,228.58,0,29
SUB101825,2026-06,9.39,69,2,13,331.09,0,30
SUB101432,2026-06,5.59,210,3,5,364.34,0,26
SUB101316,2026-05,3.08,85,1,2,180.51,0,30
SUB101954,2026-05,10.81,175,3,6,179.34,1,30
SUB102629,2026-05,8.67,294,0,11,234.76,0,27
SUB101427,2026-04,3.61,387,2,14,124.35,0,27
SUB101471,2026-06,23.05,259,4,9,277.43,0,28
SUB100244,2026-04,1.16,90,4,9,144.36,0,27
SUB102987,2026-06,13.86,39,1,9,271.1,0,26
SUB100141,2026-02,4.35,171,1,16,241.19,0,26
SUB100369,2026-07,15.01,533,6,9,278.08,0,28
SUB102068,2026-07,10.7,292,3,15,382.64,0,29
SUB101005,2026-06,6.43,122,2,4,244.44,0,29
SUB102251,2026-05,1.38,348,0,12,210.74,0,29
SUB100092,2026-06,2.44,55,1,10,123.42,0,26
SUB100587,2026-02,11.05,268,2,12,339.86,0,30
SUB100994,2026-07,4.03,643,1,13,129.57,0,30
SUB101354,2026-05,12.49,131,3,27,362.76,0,26
SUB102213,2026-02,2.7,298,1,7,133.14,0,26
SUB100743,2026-02,7.86,685,3,13,238.03,0,30
SUB101038,2026-06,9.65,228,0,12,229.29,0,30
SUB101193,2026-06,10.88,285,2,6,477.83,1,26
SUB102205,2026-07,1.16,334,0,7,233.63,0,27
SUB102484,2026-03,1.13,174,3,3,76.59,0,26
SUB103015,2026-02,11.07,264,1,7,312.21,0,29
SUB102963,2026-06,5.99,565,2,18,188.95,0,27
SUB102433,2026-03,2.58,312,2,5,287.93,0,26
SUB101369,2026-04,1.18,263,4,10,239.07,0,28
SUB100624,2026-07,10.78,206,1,6,196.51,0,30
SUB100396,2026-02,8.91,683,3,13,453.12,0,30
SUB103075,2026-07,11.96,111,2,9,222.38,0,27
SUB102087,2026-05,5.2,39,0,11,252.25,0,30
SUB102075,2026-05,3.69,22,4,11,228.65,0,30
SUB101854,2026-07,12.98,48,4,7,420.99,0,30
SUB100221,2026-05,4.36,222,0,10,243.52,0,27
SUB103137,2026-03,6.52,88,0,15,184.83,0,28
SUB101089,2026-03,2.35,121,2,19,204.78,0,27
SUB101334,2026-02,7.24,136,1,8,287.5,0,29
SUB101622,2026-02,4.93,147,5,11,200.09,0,28
SUB100477,2026-07,10.53,25,1,16,303.6,0,26
SUB101774,2026-02,15.8,120,3,3,421.9,0,27
SUB102437,2026-07,5.56,319,2,7,234.89,0,28
SUB100271,2026-07,10.85,214,6,9,339.85,1,26
SUB100721,2026-03,18.55,215,2,11,432.93,0,29
SUB102861,2026-07,4.86,169,3,7,310.33,0,26
SUB102503,2026-07,16.02,807,3,15,424.05,0,30
SUB101336,2026-04,8.98,108,0,5,290.85,0,27
SUB100731,2026-03,25.98,30,5,2,463.57,0,30
SUB102556,2026-05,10.49,192,4,6,198.65,0,30
SUB100175,2026-05,9.68,88,2,10,310.05,0,29
SUB102419,2026-04,4.15,214,1,10,162.62,0,30
SUB102857,2026-06,7.33,550,2,6,244.74,0,27
SUB102927,2026-02,3.4,299,3,6,160.88,0,27
SUB102794,2026-03,18.3,279,3,10,258.91,1,29
SUB102885,2026-06,7.14,464,2,7,259.25,0,26
