reading_ts,cell_id,region,latency_ms,throughput_mbps,downtime_min,drop_call_rate_pct,active_users
2026-08-02 09:15:00,CELL-BLR-03,Bengaluru,39.61,182.34,0,0.557,320
2026-08-02 22:15:00,CELL-CHE-01,Chennai,41.24,156.57,0,0.761,222
2026-08-02 17:15:00,CELL-DEL-01,Delhi,34.71,181.39,0,0.613,388
2026-08-04 12:00:00,CELL-KOL-01,Kolkata,63.02,199.76,0,0.741,377
2026-08-03 22:00:00,CELL-BLR-03,Bengaluru,53.01,162.72,0,0.511,305
2026-08-04 06:30:00,CELL-CHE-03,Chennai,32.45,200.61,0,0.427,220
2026-08-04 23:15:00,CELL-DEL-03,Delhi,35.51,167.44,0,0.76,524
2026-08-01 07:30:00,CELL-DEL-02,Delhi,38.12,234.01,0,0.198,282
2026-08-05 19:45:00,CELL-HYD-02,Hyderabad,51.73,148.98,0,0.194,562
2026-08-03 04:00:00,CELL-DEL-02,Delhi,32.62,251.56,0,0.809,264
2026-08-02 22:30:00,CELL-CHE-01,Chennai,38.29,149.61,0,0.329,267
2026-08-05 22:00:00,CELL-BLR-03,Bengaluru,54.87,148.86,0,1.01,485
2026-08-04 13:00:00,CELL-HYD-01,Hyderabad,37.18,139.67,0,0.763,482
2026-08-04 20:30:00,CELL-HYD-01,Hyderabad,45.3,122.91,0,0.857,478
2026-08-02 21:00:00,CELL-HYD-03,Hyderabad,36.03,104.22,0,0.369,378
2026-08-01 22:00:00,CELL-KOL-02,Kolkata,39.68,148.09,0,0.758,466
2026-08-01 14:30:00,CELL-HYD-01,Hyderabad,31.06,172.94,0,0.6,615
2026-08-03 07:30:00,CELL-MUM-02,Mumbai,36.49,168.03,0,0.693,344
2026-08-03 02:30:00,CELL-BLR-03,Bengaluru,33.73,204.46,0,0.646,260
2026-08-05 01:15:00,CELL-KOL-03,Kolkata,33.07,220.52,0,1.01,237
2026-08-02 20:45:00,CELL-KOL-01,Kolkata,60.57,152.58,0,0.873,526
2026-08-01 18:45:00,CELL-HYD-02,Hyderabad,51.46,147.41,0,0.687,595
2026-08-04 12:00:00,CELL-BLR-01,Bengaluru,50.1,128.17,0,0.992,551
2026-08-02 04:45:00,CELL-DEL-01,Delhi,24.19,294.88,0,0.514,250
2026-08-01 00:30:00,CELL-HYD-03,Hyderabad,28.96,141.3,0,0.721,266
2026-08-02 21:45:00,CELL-DEL-02,Delhi,52.94,203.69,0,0.416,541
2026-08-04 12:45:00,CELL-KOL-01,Kolkata,50.71,171.93,0,0.839,449
2026-08-01 10:30:00,CELL-BLR-03,Bengaluru,51.86,177.86,0,0.284,297
2026-08-02 22:45:00,CELL-CHE-03,Chennai,43.42,218.09,0,0.449,485
2026-08-03 07:15:00,CELL-MUM-01,Mumbai,28.6,181.9,0,0.176,274
2026-08-04 02:00:00,CELL-KOL-01,Kolkata,47.36,198.1,0,0.291,243
2026-08-04 07:30:00,CELL-MUM-01,Mumbai,25.75,226.16,0,1.012,295
2026-08-02 04:45:00,CELL-KOL-03,Kolkata,34.88,251.14,0,0.513,9
2026-08-03 08:00:00,CELL-HYD-03,Hyderabad,32.25,150.18,0,0.667,343
2026-08-03 16:00:00,CELL-MUM-02,Mumbai,51.76,165.25,0,0.541,215
2026-08-03 20:00:00,CELL-DEL-03,Delhi,117.25,118.98,0,2.536,353
2026-08-03 14:00:00,CELL-CHE-03,Chennai,36.2,215.14,0,0.274,341
2026-08-05 02:30:00,CELL-CHE-02,Chennai,35.97,156.81,0,0.53,213
2026-08-03 19:00:00,CELL-MUM-03,Mumbai,56.45,116.25,0,0.904,275
2026-08-05 08:15:00,CELL-HYD-01,Hyderabad,30.62,163.14,0,0.409,207
2026-08-05 13:45:00,CELL-DEL-03,Delhi,20.26,180.25,0,0.223,285
2026-08-05 11:30:00,CELL-MUM-03,Mumbai,51.57,140.02,0,0.506,304
2026-08-04 22:45:00,CELL-MUM-03,Mumbai,42.67,109.6,0,0.694,466
2026-08-04 21:00:00,CELL-CHE-03,Chennai,49.83,191.83,0,1.132,518
2026-08-05 13:00:00,CELL-KOL-02,Kolkata,34.47,135.19,0,1.087,366
2026-08-05 10:15:00,CELL-MUM-01,Mumbai,31.99,179.82,0,0.76,288
2026-08-03 10:45:00,CELL-DEL-02,Delhi,44.38,208.53,0,0.805,341
2026-08-02 12:45:00,CELL-CHE-03,Chennai,46.47,188.17,0,0.359,512
2026-08-04 17:30:00,CELL-CHE-02,Chennai,32.38,123.43,0,0.285,389
2026-08-01 15:30:00,CELL-DEL-03,Delhi,31.11,140.96,0,0.613,323
2026-08-02 05:30:00,CELL-MUM-03,Mumbai,42.16,151.39,0,0.059,399
2026-08-02 14:30:00,CELL-MUM-03,Mumbai,39.43,152.55,0,0.533,426
2026-08-01 16:30:00,CELL-CHE-01,Chennai,31.37,157.03,0,0.549,373
2026-08-03 12:15:00,CELL-KOL-02,Kolkata,42.55,146.25,0,0.653,170
2026-08-05 21:30:00,CELL-MUM-02,Mumbai,47.35,143.37,0,0.947,446
2026-08-05 06:15:00,CELL-KOL-03,Kolkata,35.08,247.96,0,0.61,268
2026-08-03 05:45:00,CELL-CHE-02,Chennai,30.94,172.48,0,0.441,427
2026-08-03 23:00:00,CELL-CHE-03,Chennai,36.28,246.68,0,0.444,377
2026-08-01 23:00:00,CELL-KOL-03,Kolkata,41.92,200.24,0,0.789,329
2026-08-01 20:00:00,CELL-BLR-01,Bengaluru,50.67,113.8,0,1.317,479
2026-08-02 12:45:00,CELL-MUM-01,Mumbai,36.14,168.25,0,1.217,333
2026-08-01 04:15:00,CELL-HYD-03,Hyderabad,26.12,148.93,0,0.492,277
2026-08-03 06:30:00,CELL-DEL-01,Delhi,30.3,235.18,0,0.383,354
2026-08-03 10:45:00,CELL-MUM-01,Mumbai,37.79,199.44,0,1.002,393
2026-08-05 22:15:00,CELL-KOL-02,Kolkata,40.07,157.21,0,0.62,502
2026-08-03 10:30:00,CELL-DEL-03,Delhi,35.75,155.39,0,0.108,651
2026-08-04 13:15:00,CELL-BLR-01,Bengaluru,41.75,152.66,0,0.642,431
2026-08-04 12:15:00,CELL-HYD-01,Hyderabad,35.66,128.41,0,0.895,436
2026-08-02 18:15:00,CELL-DEL-01,Delhi,44.13,191.22,0,1.022,366
2026-08-03 01:30:00,CELL-CHE-03,Chennai,32.39,239.03,0,0.614,177
2026-08-04 19:15:00,CELL-KOL-01,Kolkata,61.92,132.44,0,0.953,428
2026-08-05 10:30:00,CELL-DEL-01,Delhi,32.79,200.46,0,1.158,532
2026-08-01 07:45:00,CELL-BLR-01,Bengaluru,33.04,194.33,0,0.504,350
2026-08-01 12:45:00,CELL-MUM-02,Mumbai,53.61,140.58,0,0.649,370
2026-08-03 07:30:00,CELL-KOL-02,Kolkata,29.3,178.17,0,0.411,340
2026-08-01 09:00:00,CELL-MUM-03,Mumbai,46.93,128.14,0,1.089,329
2026-08-04 14:00:00,CELL-MUM-03,Mumbai,43.14,134.57,0,0.233,344
2026-08-05 04:00:00,CELL-DEL-03,Delhi,33.3,188.84,0,0.628,362
2026-08-02 08:00:00,CELL-CHE-03,Chennai,33.0,259.65,0,0.738,350
2026-08-01 20:00:00,CELL-KOL-02,Kolkata,50.79,116.73,0,0.873,662
2026-08-05 22:15:00,CELL-DEL-03,Delhi,38.74,140.43,0,0.82,348
2026-08-02 16:45:00,CELL-BLR-01,Bengaluru,48.87,163.61,0,0.556,261
2026-08-02 10:00:00,CELL-CHE-01,Chennai,38.29,171.13,0,0.972,240
2026-08-02 09:45:00,CELL-DEL-03,Delhi,31.25,157.85,0,0.312,546
2026-08-05 14:15:00,CELL-MUM-01,Mumbai,34.51,214.65,0,0.695,274
2026-08-04 03:15:00,CELL-MUM-02,Mumbai,39.94,191.55,0,0.533,371
2026-08-05 14:15:00,CELL-MUM-03,Mumbai,40.54,127.67,0,1.143,285
2026-08-01 10:30:00,CELL-CHE-03,Chennai,37.83,222.7,0,0.318,287
2026-08-05 12:30:00,CELL-DEL-02,Delhi,43.57,146.83,0,1.22,604
2026-08-02 22:45:00,CELL-MUM-03,Mumbai,44.33,132.94,0,0.587,393
2026-08-05 19:15:00,CELL-CHE-03,Chennai,54.05,179.48,0,0.369,442
2026-08-05 04:45:00,CELL-BLR-01,Bengaluru,38.9,196.99,0,0.535,427
2026-08-01 19:30:00,CELL-MUM-03,Mumbai,60.81,110.75,0,0.632,295
2026-08-04 06:15:00,CELL-KOL-01,Kolkata,43.75,194.15,0,0.572,405
2026-08-04 20:00:00,CELL-HYD-03,Hyderabad,41.36,99.19,0,1.193,614
2026-08-03 23:00:00,CELL-HYD-03,Hyderabad,35.38,117.67,0,0.584,313
2026-08-02 14:15:00,CELL-BLR-03,Bengaluru,45.05,109.23,0,0.409,399
2026-08-02 01:00:00,CELL-MUM-01,Mumbai,34.51,227.49,0,0.575,303
2026-08-04 21:00:00,CELL-CHE-02,Chennai,69.57,115.92,0,0.616,676
2026-08-01 20:30:00,CELL-CHE-02,Chennai,44.95,110.52,0,0.869,418
2026-08-03 01:30:00,CELL-CHE-02,Chennai,32.28,183.97,0,0.156,338
2026-08-01 01:00:00,CELL-DEL-02,Delhi,38.64,256.53,0,0.551,375
2026-08-05 00:00:00,CELL-HYD-03,Hyderabad,28.95,133.6,0,0.683,229
2026-08-04 15:00:00,CELL-KOL-02,Kolkata,26.68,156.51,0,0.513,368
2026-08-04 11:15:00,CELL-MUM-03,Mumbai,56.37,122.18,0,0.847,439
2026-08-05 07:45:00,CELL-MUM-02,Mumbai,44.87,197.15,0,0.43,415
2026-08-03 14:30:00,CELL-HYD-02,Hyderabad,38.82,153.56,0,1.338,332
2026-08-05 10:30:00,CELL-MUM-01,Mumbai,25.08,207.37,0,0.418,433
2026-08-04 16:30:00,CELL-KOL-01,Kolkata,49.29,197.64,0,0.497,354
2026-08-03 13:30:00,CELL-KOL-02,Kolkata,35.98,170.79,0,0.633,359
2026-08-04 17:00:00,CELL-HYD-01,Hyderabad,31.68,148.45,0,0.356,193
2026-08-03 05:00:00,CELL-HYD-03,Hyderabad,27.71,151.38,0,0.414,428
2026-08-02 13:15:00,CELL-KOL-03,Kolkata,34.02,196.93,0,0.165,361
2026-08-03 09:30:00,CELL-DEL-02,Delhi,43.58,200.06,0,1.003,343
2026-08-05 12:30:00,CELL-KOL-02,Kolkata,39.29,138.26,0,0.674,441
2026-08-01 18:15:00,CELL-CHE-01,Chennai,46.27,147.55,0,1.055,405
2026-08-04 17:15:00,CELL-DEL-03,Delhi,35.05,163.38,0,0.655,249
2026-08-01 20:00:00,CELL-CHE-01,Chennai,45.58,132.84,0,1.187,378
2026-08-01 01:45:00,CELL-KOL-02,Kolkata,27.14,200.38,0,0.781,438
2026-08-02 08:15:00,CELL-BLR-02,Bengaluru,29.29,248.22,0,0.191,237
2026-08-05 11:30:00,CELL-CHE-01,Chennai,39.92,151.13,0,0.638,420
2026-08-01 00:30:00,CELL-MUM-03,Mumbai,43.39,162.46,0,0.694,303
2026-08-04 14:15:00,CELL-DEL-03,Delhi,35.05,189.35,0,0.921,303
2026-08-03 12:30:00,CELL-KOL-02,Kolkata,32.15,129.53,0,0.679,519
2026-08-04 08:45:00,CELL-CHE-03,Chennai,35.88,220.98,0,0.238,374
2026-08-01 04:30:00,CELL-DEL-01,Delhi,31.41,237.29,0,0.602,411
2026-08-02 00:00:00,CELL-BLR-02,Bengaluru,28.19,257.52,0,0.42,292
2026-08-01 12:15:00,CELL-DEL-03,Delhi,39.41,142.49,0,0.631,636
2026-08-01 03:45:00,CELL-MUM-02,Mumbai,49.37,199.59,0,0.772,415
2026-08-05 14:45:00,CELL-KOL-02,Kolkata,28.99,161.31,0,0.849,311
2026-08-02 17:15:00,CELL-CHE-02,Chennai,35.44,142.8,0,0.26,468
2026-08-01 11:00:00,CELL-DEL-02,Delhi,60.56,195.98,0,0.67,616
2026-08-03 12:00:00,CELL-KOL-02,Kolkata,38.58,137.55,0,0.92,378
2026-08-02 15:15:00,CELL-MUM-02,Mumbai,45.19,202.55,0,0.549,340
2026-08-02 05:00:00,CELL-DEL-02,Delhi,43.89,263.28,0,0.377,212
2026-08-03 00:00:00,CELL-DEL-03,Delhi,29.65,199.33,0,0.797,358
2026-08-02 16:00:00,CELL-BLR-02,Bengaluru,34.59,273.82,0,0.505,287
2026-08-01 11:30:00,CELL-MUM-01,Mumbai,37.96,193.22,0,0.771,340
2026-08-03 07:15:00,CELL-BLR-02,Bengaluru,24.81,250.28,0,0.495,171
2026-08-05 06:30:00,CELL-MUM-01,Mumbai,31.21,189.46,0,0.125,453
2026-08-02 04:45:00,CELL-CHE-03,Chennai,39.83,249.62,0,0.646,202
2026-08-05 01:00:00,CELL-MUM-02,Mumbai,36.96,204.97,0,0.573,256
2026-08-01 02:15:00,CELL-HYD-03,Hyderabad,30.68,151.05,0,0.168,357
2026-08-01 19:00:00,CELL-DEL-03,Delhi,36.61,116.63,0,1.29,532
2026-08-02 12:15:00,CELL-CHE-02,Chennai,34.23,124.23,0,0.83,266
2026-08-03 06:00:00,CELL-MUM-03,Mumbai,36.72,129.65,0,0.931,408
2026-08-05 09:45:00,CELL-DEL-01,Delhi,32.08,244.59,0,0.341,306
2026-08-03 21:15:00,CELL-BLR-02,Bengaluru,43.61,231.35,0,0.638,331
2026-08-05 13:15:00,CELL-BLR-02,Bengaluru,28.8,212.6,0,0.954,277
2026-08-02 10:00:00,CELL-BLR-01,Bengaluru,37.99,194.94,0,0.609,335
2026-08-03 18:00:00,CELL-BLR-02,Bengaluru,31.39,213.56,0,0.536,364
2026-08-01 08:00:00,CELL-MUM-02,Mumbai,43.85,205.98,0,0.347,405
2026-08-05 02:15:00,CELL-BLR-03,Bengaluru,47.85,190.76,0,0.457,332
2026-08-04 05:00:00,CELL-KOL-03,Kolkata,27.9,193.71,0,0.917,369
2026-08-01 00:30:00,CELL-CHE-01,Chennai,27.26,173.62,0,0.737,314
2026-08-02 21:30:00,CELL-HYD-01,Hyderabad,38.53,139.9,0,0.574,492
2026-08-01 01:30:00,CELL-CHE-01,Chennai,32.21,186.11,0,0.686,347
2026-08-01 19:45:00,CELL-DEL-03,Delhi,47.07,143.61,0,0.835,332
2026-08-04 04:45:00,CELL-CHE-01,Chennai,27.94,192.24,0,0.579,358
2026-08-03 14:45:00,CELL-BLR-03,Bengaluru,36.93,209.08,0,0.549,339
2026-08-05 08:15:00,CELL-KOL-02,Kolkata,31.78,187.46,0,0.406,355
2026-08-04 15:45:00,CELL-KOL-01,Kolkata,42.02,188.95,0,0.315,585
2026-08-01 03:00:00,CELL-CHE-01,Chennai,30.37,179.43,0,0.484,405
2026-08-02 23:30:00,CELL-MUM-03,Mumbai,49.28,131.47,0,0.779,417
2026-08-05 20:00:00,CELL-HYD-01,Hyderabad,40.86,111.86,0,0.468,429
2026-08-05 14:45:00,CELL-HYD-02,Hyderabad,38.1,174.02,0,0.765,392
2026-08-02 04:30:00,CELL-DEL-02,Delhi,37.99,251.89,0,0.83,483
2026-08-05 12:15:00,CELL-KOL-03,Kolkata,28.77,194.68,0,0.277,497
2026-08-05 03:45:00,CELL-CHE-01,Chennai,31.17,199.86,0,0.5,405
2026-08-05 19:15:00,CELL-CHE-01,Chennai,42.45,129.63,0,0.783,526
2026-08-05 21:45:00,CELL-BLR-01,Bengaluru,39.67,162.93,0,1.004,238
2026-08-01 03:00:00,CELL-KOL-02,Kolkata,32.64,183.85,0,0.344,185
2026-08-01 23:15:00,CELL-KOL-02,Kolkata,33.46,175.39,0,0.99,497
2026-08-02 06:30:00,CELL-MUM-01,Mumbai,24.49,230.36,0,0.491,480
2026-08-04 10:30:00,CELL-HYD-01,Hyderabad,39.81,145.73,0,0.889,334
2026-08-03 17:00:00,CELL-CHE-01,Chennai,34.29,157.73,0,0.356,414
2026-08-03 15:00:00,CELL-KOL-02,Kolkata,31.99,161.07,0,0.679,347
2026-08-04 03:15:00,CELL-DEL-02,Delhi,34.4,232.16,0,0.476,284
2026-08-02 08:45:00,CELL-DEL-01,Delhi,28.71,240.96,0,0.642,249
2026-08-04 21:00:00,CELL-MUM-01,Mumbai,34.2,162.77,0,0.536,552
2026-08-04 19:15:00,CELL-CHE-01,Chennai,43.09,109.42,0,0.06,521
2026-08-02 16:00:00,CELL-HYD-03,Hyderabad,,118.94,0,0.195,286
2026-08-02 08:45:00,CELL-CHE-01,Chennai,38.09,159.83,0,0.563,523
2026-08-03 02:45:00,CELL-CHE-03,Chennai,30.6,273.92,0,0.835,268
2026-08-03 06:15:00,CELL-DEL-01,Delhi,30.76,261.0,0,0.365,147
2026-08-03 11:30:00,CELL-KOL-01,Kolkata,59.23,148.0,0,0.656,450
2026-08-03 08:15:00,CELL-BLR-03,Bengaluru,38.06,194.83,0,0.555,386
2026-08-05 11:15:00,CELL-CHE-01,Chennai,31.59,140.39,0,0.817,363
2026-08-04 07:45:00,CELL-DEL-02,Delhi,38.73,227.51,0,0.578,456
2026-08-02 07:30:00,CELL-KOL-02,Kolkata,26.5,182.87,0,0.8,408
2026-08-04 08:30:00,CELL-CHE-01,Chennai,35.73,151.4,0,0.573,276
2026-08-01 12:30:00,CELL-CHE-01,Chennai,41.21,130.15,0,0.085,327
2026-08-02 16:30:00,CELL-DEL-01,Delhi,29.07,207.04,0,0.471,451
2026-08-05 18:15:00,CELL-HYD-03,Hyderabad,37.55,100.68,0,0.275,518
2026-08-02 05:00:00,CELL-CHE-02,Chennai,31.94,174.26,0,0.77,324
2026-08-04 10:15:00,CELL-MUM-03,Mumbai,48.03,147.61,0,0.714,474
2026-08-04 08:15:00,CELL-HYD-01,Hyderabad,32.4,199.07,0,0.2,129
2026-08-05 16:30:00,CELL-CHE-01,Chennai,38.62,156.69,0,0.6,510
2026-08-05 06:00:00,CELL-MUM-01,Mumbai,28.57,202.38,0,0.574,431
2026-08-03 00:45:00,CELL-HYD-02,Hyderabad,35.12,188.0,0,0.554,317
2026-08-02 08:00:00,CELL-CHE-01,Chennai,28.51,189.51,0,0.6,382
2026-08-03 11:30:00,CELL-DEL-02,Delhi,46.31,207.14,0,0.498,343
2026-08-01 15:45:00,CELL-BLR-02,Bengaluru,29.6,245.62,0,1.144,502
2026-08-02 04:30:00,CELL-MUM-02,Mumbai,41.55,172.26,0,0.292,304
2026-08-05 07:30:00,CELL-DEL-01,Delhi,22.41,219.04,0,0.524,409
2026-08-05 06:30:00,CELL-CHE-01,Chennai,31.31,191.07,0,0.671,458
2026-08-03 14:45:00,CELL-KOL-03,Kolkata,29.29,248.01,0,0.964,468
2026-08-04 15:15:00,CELL-CHE-03,Chennai,34.57,225.53,0,0.369,276
2026-08-02 00:15:00,CELL-MUM-03,Mumbai,42.35,151.68,0,0.805,300
2026-08-03 18:45:00,CELL-BLR-02,Bengaluru,38.97,190.09,0,0.814,195
2026-08-05 16:00:00,CELL-HYD-03,Hyderabad,29.79,124.0,0,1.215,274
2026-08-02 23:45:00,CELL-HYD-03,Hyderabad,32.01,126.76,0,0.621,138
2026-08-03 16:30:00,CELL-MUM-03,Mumbai,48.74,134.22,0,0.522,161
2026-08-01 03:00:00,CELL-MUM-02,Mumbai,48.65,162.2,0,0.587,181
2026-08-01 04:45:00,CELL-BLR-01,Bengaluru,37.43,189.11,0,0.58,328
2026-08-04 03:30:00,CELL-DEL-02,Delhi,41.46,204.85,0,0.213,270
2026-08-05 11:30:00,CELL-KOL-02,Kolkata,38.21,137.74,0,0.256,400
2026-08-04 04:00:00,CELL-KOL-01,Kolkata,44.05,186.01,0,0.437,520
2026-08-02 22:15:00,CELL-BLR-02,Bengaluru,36.86,199.36,0,0.541,340
2026-08-01 10:15:00,CELL-DEL-02,Delhi,42.8,199.69,0,0.511,352
2026-08-05 07:15:00,CELL-KOL-01,Kolkata,39.45,171.94,0,0.392,311
2026-08-02 11:00:00,CELL-DEL-02,Delhi,46.13,198.07,0,0.578,457
2026-08-01 17:30:00,CELL-DEL-02,Delhi,44.96,205.21,0,0.651,516
2026-08-04 13:45:00,CELL-MUM-02,Mumbai,49.13,153.21,0,0.416,419
2026-08-01 11:00:00,CELL-KOL-03,Kolkata,39.33,169.53,0,1.184,390
2026-08-03 21:00:00,CELL-CHE-03,Chennai,,185.89,0,0.251,337
2026-08-02 23:30:00,CELL-MUM-02,Mumbai,58.49,182.54,0,1.214,356
2026-08-01 16:45:00,CELL-MUM-01,Mumbai,32.25,184.61,0,1.026,384
2026-08-03 17:15:00,CELL-HYD-01,Hyderabad,36.95,175.14,0,0.81,562
2026-08-01 12:30:00,CELL-HYD-01,Hyderabad,35.68,122.31,0,0.467,327
2026-08-05 22:00:00,CELL-CHE-03,Chennai,45.71,197.63,0,0.897,448
2026-08-03 15:45:00,CELL-CHE-02,Chennai,28.74,154.05,0,1.043,223
2026-08-02 10:45:00,CELL-HYD-02,Hyderabad,39.5,150.26,0,0.857,488
2026-08-03 15:30:00,CELL-DEL-02,Delhi,33.81,224.91,0,0.97,396
2026-08-05 12:30:00,CELL-DEL-03,Delhi,38.22,155.44,0,0.712,490
2026-08-04 15:15:00,CELL-BLR-03,Bengaluru,45.56,196.39,0,0.487,386
2026-08-02 23:45:00,CELL-MUM-01,Mumbai,31.65,221.84,0,0.723,285
2026-08-05 19:45:00,CELL-BLR-02,Bengaluru,43.03,209.61,0,0.653,521
2026-08-03 16:00:00,CELL-DEL-01,Delhi,33.17,255.54,0,0.599,396
2026-08-03 09:00:00,CELL-BLR-01,Bengaluru,39.59,173.96,0,0.561,445
2026-08-01 14:45:00,CELL-MUM-01,Mumbai,31.18,197.56,0,0.559,361
2026-08-04 23:15:00,CELL-HYD-02,Hyderabad,40.74,202.75,0,1.064,418
2026-08-03 03:15:00,CELL-MUM-01,Mumbai,30.08,210.68,0,1.03,356
2026-08-02 19:00:00,CELL-DEL-02,Delhi,48.0,164.41,0,0.675,488
2026-08-01 15:00:00,CELL-DEL-02,Delhi,38.44,236.36,0,1.03,337
2026-08-04 13:15:00,CELL-DEL-01,Delhi,30.47,187.91,0,0.639,315
2026-08-03 02:45:00,CELL-MUM-03,Mumbai,40.18,154.69,0,0.031,369
2026-08-05 22:15:00,CELL-DEL-02,Delhi,52.28,221.16,0,0.297,473
2026-08-04 20:00:00,CELL-CHE-03,Chennai,52.63,176.61,0,0.809,418
2026-08-02 07:30:00,CELL-BLR-03,Bengaluru,40.95,194.99,0,0.469,440
2026-08-02 10:45:00,CELL-MUM-02,Mumbai,52.18,171.13,0,1.245,577
2026-08-01 19:00:00,CELL-CHE-02,Chennai,36.88,128.19,0,0.536,319
2026-08-05 00:15:00,CELL-HYD-01,Hyderabad,30.86,176.51,0,0.6,337
2026-08-04 20:30:00,CELL-BLR-01,Bengaluru,46.85,139.29,0,1.146,746
2026-08-02 01:00:00,CELL-DEL-03,Delhi,32.96,182.01,0,0.402,235
2026-08-05 10:00:00,CELL-DEL-01,Delhi,30.08,209.39,0,0.723,386
2026-08-04 16:15:00,CELL-BLR-01,Bengaluru,29.58,183.18,0,0.981,329
2026-08-01 08:15:00,CELL-DEL-01,Delhi,29.65,255.0,0,0.783,415
2026-08-05 06:15:00,CELL-CHE-02,Chennai,33.7,135.38,0,0.455,477
2026-08-01 17:00:00,CELL-KOL-01,Kolkata,45.08,192.52,0,0.694,444
2026-08-04 05:45:00,CELL-KOL-01,Kolkata,39.73,226.4,0,0.241,332
2026-08-04 23:00:00,CELL-MUM-01,Mumbai,40.61,186.0,0,0.379,438
2026-08-02 14:30:00,CELL-MUM-01,Mumbai,31.45,241.22,0,0.547,462
2026-08-05 17:30:00,CELL-DEL-02,Delhi,48.07,195.73,0,0.807,377
2026-08-04 08:45:00,CELL-HYD-01,Hyderabad,29.51,151.53,0,0.592,478
2026-08-01 11:00:00,CELL-BLR-01,Bengaluru,41.25,136.1,0,1.0,253
2026-08-03 20:00:00,CELL-CHE-01,Chennai,38.26,132.28,0,0.7,302
2026-08-01 19:00:00,CELL-KOL-02,Kolkata,41.52,130.42,0,0.944,433
2026-08-02 05:00:00,CELL-HYD-01,Hyderabad,30.83,184.48,0,0.816,269
2026-08-02 13:30:00,CELL-KOL-03,Kolkata,32.83,-639.81,0,0.623,496
2026-08-04 15:45:00,CELL-CHE-03,Chennai,40.81,211.71,0,0.315,460
2026-08-03 18:00:00,CELL-MUM-03,Mumbai,52.67,137.56,0,0.549,139
2026-08-03 21:00:00,CELL-BLR-03,Bengaluru,72.6,143.85,0,0.71,496
2026-08-04 16:45:00,CELL-CHE-01,Chennai,41.91,161.55,0,0.951,432
2026-08-04 19:45:00,CELL-DEL-02,Delhi,57.26,161.43,0,0.878,585
2026-08-04 04:15:00,CELL-BLR-01,Bengaluru,38.31,219.84,0,0.782,211
2026-08-03 21:00:00,CELL-DEL-02,Delhi,57.31,140.67,0,0.971,639
2026-08-04 21:30:00,CELL-MUM-02,Mumbai,55.11,145.3,0,0.79,516
2026-08-02 01:00:00,CELL-MUM-03,Mumbai,41.96,150.02,0,0.438,297
2026-08-02 11:00:00,CELL-KOL-02,Kolkata,,162.27,0,0.559,343
2026-08-03 08:00:00,CELL-BLR-03,Bengaluru,34.23,216.11,0,0.119,383
2026-08-04 16:15:00,CELL-DEL-03,Delhi,32.47,153.38,0,0.755,467
2026-08-03 04:45:00,CELL-CHE-03,Chennai,33.73,323.37,0,0.867,262
2026-08-02 06:30:00,CELL-CHE-01,Chennai,33.65,153.46,0,0.741,287
2026-08-05 03:30:00,CELL-BLR-02,Bengaluru,24.64,275.14,0,0.714,164
2026-08-05 05:30:00,CELL-CHE-03,Chennai,32.12,242.75,0,0.293,265
2026-08-04 06:45:00,CELL-HYD-01,Hyderabad,31.95,170.03,0,0.526,364
2026-08-02 18:30:00,CELL-DEL-02,Delhi,44.72,155.58,0,0.687,341
2026-08-02 12:00:00,CELL-BLR-01,Bengaluru,46.52,148.25,0,0.435,459
2026-08-04 16:15:00,CELL-MUM-02,Mumbai,47.92,182.18,0,0.254,322
2026-08-03 14:00:00,CELL-KOL-02,Kolkata,30.88,139.06,0,0.666,495
2026-08-02 20:45:00,CELL-CHE-02,Chennai,39.47,107.93,0,0.29,363
2026-08-05 09:30:00,CELL-HYD-02,Hyderabad,38.29,188.36,0,0.901,367
2026-08-03 02:00:00,CELL-HYD-02,Hyderabad,,183.44,0,0.285,326
2026-08-03 22:45:00,CELL-KOL-03,Kolkata,33.42,190.2,0,0.658,421
2026-08-04 07:00:00,CELL-CHE-01,Chennai,29.88,150.07,0,0.882,344
2026-08-05 00:00:00,CELL-KOL-01,Kolkata,41.37,198.7,0,0.604,496
2026-08-02 16:00:00,CELL-MUM-03,Mumbai,49.97,146.61,0,0.648,492
2026-08-02 23:30:00,CELL-HYD-01,Hyderabad,35.68,196.63,0,0.494,349
2026-08-03 02:15:00,CELL-MUM-03,Mumbai,43.04,142.98,0,0.943,324
2026-08-03 02:30:00,CELL-HYD-03,Hyderabad,26.12,135.57,0,0.55,112
2026-08-03 17:15:00,CELL-KOL-03,Kolkata,31.63,192.31,0,0.392,260
2026-08-03 02:00:00,CELL-DEL-03,Delhi,27.46,164.13,0,0.471,354
2026-08-01 02:30:00,CELL-CHE-01,Chennai,31.91,185.37,0,0.884,409
2026-08-01 01:15:00,CELL-CHE-03,Chennai,28.33,265.61,0,0.037,257
2026-08-02 15:45:00,CELL-BLR-03,Bengaluru,40.53,193.26,0,0.551,289
2026-08-02 02:30:00,CELL-KOL-03,Kolkata,33.74,262.52,0,0.713,484
2026-08-01 03:30:00,CELL-CHE-02,Chennai,25.12,173.76,0,0.696,451
2026-08-04 05:00:00,CELL-MUM-03,Mumbai,43.62,171.58,0,0.142,366
2026-08-03 00:15:00,CELL-HYD-03,Hyderabad,28.22,136.71,0,0.476,297
2026-08-03 11:00:00,CELL-CHE-01,Chennai,37.99,137.93,0,0.858,265
