customer_id,region,plan_type,contract_type,tenure_months,age,device_type,autopay_flag,intl_pack_flag,avg_monthly_gb,avg_voice_min,avg_sms,monthly_charges,total_charges,complaints_6m,avg_resolution_hours,dropped_call_rate,avg_data_speed_mbps,days_since_last_recharge,retention_call_flag,arpu,churn
TEL-10741,South,Prepaid,Monthly,22,55.0,Smartphone-Budget,0,0,2.0,302,31,111.4,3323.39,1,21.5,1.37,18.2,16,1,145.09,1
TEL-10742,South,Postpaid,Annual,17,35.0,Smartphone-Budget,1,0,34.4,266,6,567.28,10885.44,2,13.5,3.64,32.6,9,0,640.17,0
TEL-10743,West,Prepaid,Monthly,17,28.0,Smartphone-Budget,1,0,33.6,268,7,408.01,6839.54,1,9.0,3.78,28.2,32,0,433.98,0
TEL-10744,South,Prepaid,Monthly,31,42.0,Smartphone-Premium,0,0,20.8,408,22,358.87,12599.89,1,12.1,5.51,16.1,23,0,375.83,0
TEL-10745,South,Prepaid,Monthly,32,36.0,Smartphone-Budget,0,1,22.9,373,16,579.0,17679.15,0,0.0,2.0,24.1,14,1,575.84,0
TEL-10746,South,Prepaid,Monthly,8,41.0,Smartphone-Budget,1,0,20.0,427,20,284.16,2726.86,1,22.6,9.67,30.9,27,1,336.21,1
TEL-10747,South,Prepaid,Monthly,72,58.0,Smartphone-Budget,0,0,2.5,318,33,216.52,14757.02,0,0.0,0.81,21.0,9,0,211.76,0
TEL-10748,North,Prepaid,Monthly,7,19.0,Smartphone-Budget,0,0,4.0,132,5,162.74,997.55,1,21.6,1.54,24.3,9,0,150.14,0
TEL-10749,North,Prepaid,Monthly,53,39.0,Feature,0,0,2.5,679,29,213.84,13690.51,0,0.0,7.02,28.3,4,0,240.59,0
TEL-10750,North,Prepaid,Monthly,12,40.0,Smartphone-Premium,0,1,3.8,145,12,340.27,5927.86,0,0.0,7.01,17.6,8,0,458.91,0
TEL-10751,South,Prepaid,Monthly,34,41.0,Smartphone-Premium,1,0,15.1,413,13,296.38,11824.44,1,25.4,1.37,13.3,5,0,352.42,0
TEL-10752,South,Prepaid,Monthly,14,31.0,Smartphone-Premium,1,0,3.8,122,8,79.0,1586.5,2,70.7,3.61,23.8,11,0,108.72,1
TEL-10753,South,Prepaid,Annual,41,57.0,Feature,0,0,1.8,579,31,209.81,9694.76,1,11.4,0.97,26.1,11,0,231.95,0
TEL-10754,West,Prepaid,Annual,35,48.0,Smartphone-Budget,0,0,12.5,286,16,245.94,8601.53,1,4.0,2.31,28.4,9,0,239.18,0
TEL-10755,Central,Postpaid,Annual,9,21.0,Smartphone-Budget,0,0,3.2,146,6,275.65,2635.07,1,,2.28,1.7,9,0,301.7,0
TEL-10756,Central,Postpaid,Monthly,5,30.0,Smartphone-Premium,1,0,28.3,251,7,473.46,2573.64,3,32.8,0.62,20.5,14,0,523.89,0
TEL-10757,Central,Prepaid,Monthly,9,18.0,Smartphone-Budget,0,1,4.9,117,10,367.89,3866.84,0,0.0,2.24,12.1,21,0,419.31,0
TEL-10758,South,Prepaid,Monthly,13,40.0,Smartphone-Budget,0,0,4.8,182,9,207.45,2675.87,0,0.0,2.47,26.7,15,0,215.13,0
TEL-10759,East,Prepaid,Annual,37,57.0,Smartphone-Budget,0,0,2.9,190,25,142.07,6396.0,2,23.5,4.87,28.3,14,0,162.23,0
TEL-10760,Central,Prepaid,Monthly,26,46.0,Smartphone-Budget,0,0,3.7,725,30,195.85,5464.02,0,0.0,7.16,2.9,5,0,198.93,0
TEL-10761,South,Postpaid,Annual,42,45.0,Smartphone-Budget,0,0,2.7,713,37,238.21,14249.17,0,0.0,0.95,34.0,8,0,327.58,0
TEL-10762,West,Prepaid,Monthly,17,25.0,Smartphone-Premium,0,0,2.9,99,14,153.79,2323.19,1,18.0,0.24,19.3,21,1,138.73,1
TEL-10763,South,Prepaid,Monthly,8,18.0,Smartphone-Budget,0,0,43.5,204,5,544.66,4151.75,2,43.2,3.06,25.9,18,1,561.56,1
TEL-10764,East,Postpaid,Annual,18,37.0,Smartphone-Budget,1,0,17.6,372,16,432.08,7715.77,1,32.2,1.19,24.1,24,0,484.14,0
TEL-10765,Central,Prepaid,Monthly,30,32.0,Smartphone-Budget,0,0,25.6,304,15,349.07,12483.12,1,10.5,4.59,5.1,5,0,415.15,0
TEL-10766,East,Prepaid,Annual,11,43.0,Smartphone-Budget,0,0,3.1,87,10,170.14,2089.89,0,0.0,3.66,19.8,12,0,179.92,0
TEL-10767,North,Prepaid,Monthly,29,22.0,Smartphone-Premium,0,0,38.2,275,3,451.84,15398.14,1,9.9,0.8,25.0,13,0,497.52,0
TEL-10768,North,Prepaid,Annual,14,21.0,Smartphone-Budget,0,0,35.7,239,9,457.77,6721.94,1,30.9,4.86,43.7,16,1,455.56,1
TEL-10769,South,Postpaid,Monthly,56,51.0,Feature,1,0,15.6,349,13,411.1,22489.3,2,23.0,3.04,16.6,28,1,408.61,1
TEL-10770,West,Prepaid,Monthly,16,31.0,Smartphone-Premium,1,0,2.4,156,9,164.62,2960.31,2,28.4,2.83,33.9,13,0,172.99,0
TEL-10771,Central,Postpaid,Monthly,21,63.0,Feature,0,0,3.7,457,33,305.86,6251.29,2,5.9,2.09,25.8,11,0,306.65,0
TEL-10772,South,Prepaid,Monthly,40,36.0,Feature,0,0,22.6,372,15,257.62,10877.14,2,28.1,7.93,25.5,23,0,273.92,0
TEL-10773,West,Postpaid,Two-Year,9,22.0,Smartphone-Budget,0,0,4.4,76,9,213.77,2022.52,1,42.3,11.95,17.2,5,0,219.41,0
TEL-10774,North,Prepaid,Annual,14,29.0,Smartphone-Premium,0,0,23.7,241,3,388.91,5300.48,1,18.8,3.04,26.6,10,0,374.65,0
TEL-10775,Central,Prepaid,Monthly,16,32.0,Smartphone-Budget,0,1,6.0,188,10,268.6,6974.93,1,12.3,1.54,7.3,4,0,435.6,0
TEL-10776,South,Postpaid,Monthly,10,34.0,Feature,1,0,4.3,153,5,273.38,3126.66,1,17.9,3.85,30.1,13,0,320.72,0
TEL-10777,South,Prepaid,Monthly,8,19.0,Smartphone-Premium,0,0,21.3,211,4,287.83,2466.09,1,20.0,3.74,24.3,6,0,314.72,0
TEL-10778,South,Prepaid,Monthly,12,31.0,Smartphone-Premium,0,0,17.0,290,13,250.17,3636.91,0,0.0,4.06,36.5,24,0,302.11,0
TEL-10779,East,Prepaid,Annual,11,35.0,Smartphone-Premium,0,0,4.6,148,10,170.92,1806.85,1,81.5,1.81,26.1,34,0,160.29,0
TEL-10780,West,Prepaid,Annual,4,35.0,Smartphone-Budget,0,0,31.9,170,2,327.63,1410.29,1,4.7,3.02,27.1,30,0,348.82,0
TEL-10781,East,Prepaid,Monthly,9,42.0,Smartphone-Budget,0,0,23.0,215,8,313.41,3175.41,0,0.0,9.08,32.6,11,0,362.44,0
TEL-10782,West,Prepaid,Monthly,72,68.0,Feature,0,0,1.6,725,36,197.01,23818.2,1,8.2,2.19,39.8,12,0,326.5,0
TEL-10783,South,Prepaid,Monthly,6,21.0,Smartphone-Premium,0,0,3.3,125,7,159.58,1116.01,0,0.0,3.52,26.7,12,0,186.67,0
TEL-10784,North,Postpaid,Monthly,55,43.0,Smartphone-Budget,1,1,15.8,389,13,546.44,32253.79,1,4.9,4.88,38.9,21,0,576.36,0
TEL-10785,South,Postpaid,Annual,13,48.0,Feature,0,0,1.8,316,34,244.2,2648.5,0,0.0,5.8,22.6,2,1,202.39,1
TEL-10786,North,Prepaid,Monthly,21,18.0,Smartphone-Budget,0,0,38.7,118,9,430.42,10286.66,0,0.0,4.59,22.4,17,1,455.19,1
TEL-10787,South,Postpaid,Monthly,6,36.0,Smartphone-Premium,1,0,38.7,131,3,553.15,3379.36,0,0.0,2.63,36.6,16,0,540.86,0
TEL-10788,North,Prepaid,Monthly,16,18.0,Smartphone-Budget,1,0,15.6,212,6,299.37,4414.4,0,0.0,2.8,20.0,3,0,278.06,0
TEL-10789,North,Prepaid,Monthly,9,22.0,Smartphone-Budget,0,0,4.6,222,2,174.6,1890.13,0,0.0,2.66,37.8,21,0,192.44,0
TEL-10790,West,Prepaid,Monthly,10,28.0,Smartphone-Budget,0,0,3.0,177,9,92.24,1071.22,0,0.0,3.43,35.3,12,1,111.66,1
TEL-10791,Central,Prepaid,Monthly,1,43.0,Smartphone-Premium,1,0,23.0,264,12,339.04,346.8,2,23.3,6.24,12.1,6,0,335.91,1
TEL-10792,South,Prepaid,Monthly,7,20.0,Smartphone-Budget,0,0,4.4,205,10,163.05,1138.94,0,0.0,2.96,27.8,13,0,161.11,0
TEL-10793,West,Postpaid,Annual,17,41.0,Smartphone-Budget,1,0,42.9,184,7,564.19,9070.1,2,37.0,6.27,29.9,22,0,581.62,0
TEL-10794,Central,Postpaid,Annual,37,51.0,Feature,0,0,1.7,527,29,231.85,8260.68,1,23.2,1.21,9.8,6,0,226.37,0
TEL-10795,West,Prepaid,Monthly,37,47.0,Smartphone-Budget,0,1,1.9,456,41,318.69,11656.38,2,7.7,1.77,22.1,5,0,307.06,0
TEL-10796,West,Prepaid,Monthly,29,55.0,Smartphone-Budget,0,0,3.3,214,38,162.0,5041.6,2,61.5,1.92,42.4,5,0,171.9,1
TEL-10797,North,Prepaid,Monthly,8,33.0,Smartphone-Premium,1,0,2.9,157,10,79.0,553.59,3,26.1,1.3,19.9,8,1,70.0,1
TEL-10798,South,Postpaid,Monthly,14,27.0,Smartphone-Budget,0,0,5.6,200,16,303.45,4851.12,1,11.0,2.6,21.8,12,0,349.92,0
TEL-10799,North,Prepaid,Monthly,54,44.0,Smartphone-Budget,0,0,24.1,314,11,368.56,20518.8,1,21.7,5.9,18.6,21,0,366.98,0
TEL-10800,East,Postpaid,Annual,48,36.0,Smartphone-Budget,1,0,16.5,251,16,288.55,14854.66,1,5.6,2.06,27.1,17,0,309.52,0
TEL-10801,Central,Prepaid,Monthly,9,18.0,Smartphone-Budget,0,0,4.0,105,9,161.01,1733.59,1,5.3,1.56,15.9,18,0,183.36,0
TEL-10802,East,Prepaid,Monthly,20,30.0,Smartphone-Budget,0,0,22.4,158,4,289.71,5737.03,0,0.0,7.39,16.3,6,0,299.97,0
TEL-10803,North,Postpaid,Monthly,70,55.0,Feature,1,0,1.7,409,33,310.02,21701.3,2,40.2,4.44,27.2,11,0,324.34,0
TEL-10804,South,Prepaid,Monthly,24,52.0,Feature,1,1,3.9,467,30,337.42,9845.06,0,0.0,2.85,15.1,16,1,416.06,0
TEL-10805,South,Prepaid,Monthly,21,18.0,Smartphone-Budget,0,0,27.1,156,1,366.74,6660.76,1,9.7,4.05,37.3,21,0,327.78,0
TEL-10806,West,Prepaid,Monthly,47,60.0,Feature,0,0,1.8,460,27,181.71,7903.35,1,10.8,4.4,37.2,5,0,164.6,0
TEL-10807,North,Prepaid,Monthly,23,20.0,Smartphone-Premium,0,0,58.0,120,7,591.05,15946.95,0,0.0,0.56,45.1,3,0,653.83,0
TEL-10808,East,Postpaid,Annual,8,30.0,Smartphone-Budget,0,0,3.2,131,5,274.82,2240.68,2,57.2,6.39,30.3,8,1,278.49,1
TEL-10809,West,Prepaid,Monthly,25,47.0,Smartphone-Budget,0,0,9.5,380,18,225.06,5534.71,1,15.6,2.99,25.3,21,0,217.69,0
TEL-10810,West,Prepaid,Monthly,7,18.0,Smartphone-Premium,0,0,6.4,179,11,173.25,1455.69,1,39.9,5.36,22.4,6,1,228.43,1
TEL-10811,East,Postpaid,Two-Year,13,23.0,Smartphone-Budget,1,0,2.3,203,11,244.56,3915.54,1,16.4,0.65,31.6,42,0,278.88,0
TEL-10812,South,Prepaid,Monthly,44,39.0,Smartphone-Budget,0,0,22.0,294,19,316.9,18374.59,0,0.0,6.76,28.5,19,0,402.16,0
TEL-10813,North,Postpaid,Monthly,7,18.0,Smartphone-Budget,0,0,4.3,192,6,300.33,2328.52,0,,3.67,23.7,13,0,334.15,0
TEL-10814,Central,Prepaid,Monthly,9,28.0,Smartphone-Premium,0,0,28.9,236,11,371.98,3721.39,1,3.9,1.23,25.7,13,1,401.95,1
TEL-10815,West,Prepaid,Monthly,13,35.0,Smartphone-Budget,0,0,4.7,163,2,188.98,1772.8,0,0.0,3.79,36.2,2,0,135.36,0
TEL-10816,North,Prepaid,Annual,2,33.0,Smartphone-Budget,0,0,4.7,215,9,149.75,360.85,1,17.7,4.08,33.9,4,0,174.68,0
TEL-10817,South,Prepaid,Monthly,30,37.0,Smartphone-Budget,0,1,20.9,445,19,514.24,18591.71,0,0.0,1.0,34.0,6,0,592.38,0
TEL-10818,West,Prepaid,Monthly,10,41.0,Smartphone-Premium,0,0,27.4,196,18,344.85,2935.71,1,68.3,1.97,17.3,20,1,309.18,1
TEL-10819,North,Postpaid,Monthly,11,23.0,Smartphone-Budget,1,0,4.2,202,7,259.02,3282.08,2,34.5,0.9,11.2,10,1,288.72,1
TEL-10820,North,Prepaid,Annual,72,65.0,Feature,0,0,3.2,417,34,127.31,10658.4,2,9.2,1.98,33.5,12,0,149.39,0
TEL-10821,East,Postpaid,Monthly,1,18.0,Smartphone-Budget,1,0,3.4,60,8,227.74,230.64,1,35.1,6.69,29.4,10,1,225.05,1
TEL-10822,Central,Postpaid,Monthly,41,31.0,Smartphone-Budget,0,0,17.3,394,17,365.21,15553.92,2,32.4,5.12,26.2,19,1,387.77,1
TEL-10823,West,Prepaid,Monthly,17,20.0,Smartphone-Premium,0,0,17.7,148,5,207.79,3899.59,1,28.9,3.52,27.4,4,1,220.81,1
TEL-10824,West,Prepaid,Monthly,18,28.0,Smartphone-Budget,0,0,29.6,67,7,348.24,5662.42,3,36.8,2.33,26.7,6,0,342.44,0
TEL-10825,North,Postpaid,Monthly,25,20.0,Smartphone-Premium,0,0,55.1,106,6,696.85,18775.34,1,18.5,1.1,24.4,7,0,748.22,0
TEL-10826,Central,Prepaid,Monthly,3,41.0,Smartphone-Premium,1,0,3.6,117,7,159.79,604.07,1,4.7,6.56,12.9,3,1,202.07,1
TEL-10827,North,Postpaid,Monthly,57,51.0,Smartphone-Budget,0,0,1.2,444,32,216.97,12280.71,1,29.9,0.18,30.2,17,0,212.62,0
TEL-10828,South,Prepaid,Monthly,9,23.0,Smartphone-Premium,0,0,24.5,248,12,310.36,2816.65,1,16.9,5.53,27.3,2,0,321.91,0
TEL-10829,East,Prepaid,Monthly,3,31.0,Smartphone-Premium,1,0,3.1,196,10,79.0,437.93,0,0.0,0.6,19.9,2,0,138.88,0
TEL-10830,Central,Postpaid,Annual,20,41.0,Smartphone-Premium,0,0,24.6,429,9,475.77,8715.65,2,3.6,0.67,15.5,8,0,464.03,0
TEL-10831,North,Prepaid,Monthly,37,55.0,Smartphone-Budget,0,0,2.0,442,31,199.13,9152.14,0,0.0,5.68,33.1,22,1,252.85,1
TEL-10832,East,Prepaid,Monthly,51,33.0,Smartphone-Budget,0,0,16.9,538,23,304.94,14255.97,0,0.0,2.94,20.9,12,0,287.0,0
TEL-10833,West,Prepaid,Monthly,10,38.0,Smartphone-Premium,1,0,3.3,205,13,172.52,2653.79,0,0.0,0.53,17.7,9,1,251.87,0
TEL-10834,East,Postpaid,Annual,15,27.0,Smartphone-Premium,1,0,37.1,343,4,604.08,9752.34,2,26.2,1.03,24.0,27,0,664.55,0
TEL-10835,West,Prepaid,Monthly,28,30.0,Smartphone-Premium,0,0,31.1,152,4,427.08,14980.78,0,0.0,1.39,24.2,8,0,564.3,0
TEL-10836,Central,Prepaid,Monthly,71,58.0,Smartphone-Budget,0,0,30.5,470,18,403.58,30674.8,2,62.9,4.16,24.8,7,0,439.9,0
TEL-10837,North,Postpaid,Annual,4,30.0,Feature,1,0,2.5,147,12,237.84,1005.05,1,21.5,4.3,43.9,22,1,251.89,1
TEL-10838,North,Postpaid,Annual,50,35.0,Smartphone-Premium,1,0,10.4,448,15,407.25,21635.24,2,22.2,1.95,25.5,5,0,435.14,0
TEL-10839,Central,Prepaid,Monthly,4,53.0,Smartphone-Budget,1,0,2.5,462,38,122.14,564.14,0,0.0,0.88,16.1,22,1,141.64,1
TEL-10840,East,Postpaid,Annual,42,30.0,Smartphone-Premium,1,0,17.8,203,18,325.23,13433.28,1,12.8,1.31,43.4,33,0,323.44,0
TEL-10841,North,Prepaid,Monthly,3,45.0,Smartphone-Budget,0,1,1.7,137,7,272.04,777.39,0,0.0,3.14,16.0,13,1,264.39,1
TEL-10842,East,Postpaid,Monthly,3,21.0,Smartphone-Budget,0,0,3.3,157,9,254.2,694.53,2,33.6,2.64,15.8,10,0,239.51,0
TEL-10843,East,Prepaid,Monthly,21,24.0,Smartphone-Premium,0,0,27.5,157,5,351.88,7804.35,1,48.4,7.9,36.8,15,0,362.43,1
TEL-10844,North,Postpaid,Two-Year,37,36.0,Smartphone-Budget,1,1,12.4,394,12,489.53,21482.8,0,0.0,0.51,38.3,9,0,629.7,0
TEL-10845,South,Prepaid,Annual,7,35.0,Smartphone-Budget,0,0,4.0,117,11,144.76,1088.91,0,0.0,2.53,20.8,4,1,149.75,1
TEL-10846,North,Postpaid,Monthly,1,22.0,Smartphone-Budget,0,0,3.7,129,6,225.59,280.41,4,60.7,1.7,25.3,8,0,277.63,1
TEL-10847,Central,Postpaid,Monthly,12,18.0,Smartphone-Budget,1,0,4.5,124,7,271.11,4158.22,4,31.7,3.06,12.0,7,0,369.81,0
TEL-10848,West,Postpaid,Monthly,26,18.0,Smartphone-Premium,0,0,29.7,119,5,506.36,13934.43,1,6.8,1.3,16.7,40,0,540.58,0
TEL-10849,South,Postpaid,Two-Year,42,49.0,Smartphone-Budget,0,1,1.8,516,33,376.11,18489.92,1,37.6,3.09,34.8,3,0,413.25,0
TEL-10850,East,Prepaid,Monthly,1,18.0,Smartphone-Premium,0,0,49.5,280,5,558.5,584.27,0,0.0,1.56,35.9,7,1,590.9,1
TEL-10851,North,Postpaid,Annual,72,62.0,Smartphone-Budget,1,0,2.0,522,31,288.94,23322.76,2,4.8,0.71,42.8,14,0,325.45,0
TEL-10852,Central,Postpaid,Annual,72,56.0,Feature,1,0,2.5,618,25,289.39,19257.11,1,10.5,3.13,22.8,12,0,275.73,0
TEL-10853,West,Prepaid,Monthly,72,63.0,Feature,0,0,2.3,439,49,267.61,25203.1,0,0.0,1.62,15.3,4,1,346.65,0
TEL-10854,South,Prepaid,Monthly,10,23.0,Smartphone-Budget,0,0,3.4,202,11,159.28,1372.13,0,0.0,4.77,31.0,23,1,130.13,1
TEL-10855,Central,Postpaid,Two-Year,9,34.0,Smartphone-Premium,1,0,3.2,139,5,247.18,2421.0,0,0.0,4.1,1.2,16,0,258.61,0
TEL-10856,South,Prepaid,Monthly,31,31.0,Smartphone-Budget,0,0,6.1,266,22,146.12,4886.41,0,0.0,1.17,21.3,12,0,172.88,0
TEL-10857,South,Prepaid,Monthly,23,18.0,Smartphone-Budget,1,0,29.6,187,8,316.8,7280.74,0,0.0,1.82,14.5,9,0,329.21,0
TEL-10858,West,Prepaid,Annual,29,46.0,Smartphone-Budget,0,0,1.0,579,30,114.06,3624.8,0,0.0,3.98,32.4,7,0,132.08,0
TEL-10859,West,Prepaid,Monthly,13,34.0,Smartphone-Budget,0,0,3.7,117,9,119.98,1531.82,3,53.7,6.12,24.1,16,1,120.18,1
TEL-10860,South,Postpaid,Monthly,18,32.0,Smartphone-Budget,0,1,5.5,158,11,374.52,7808.66,0,0.0,1.55,19.0,11,0,419.85,1
TEL-10861,Central,Prepaid,Monthly,8,28.0,Smartphone-Budget,0,0,6.2,88,6,207.08,1790.55,1,25.6,0.58,27.1,30,0,227.96,0
TEL-10862,North,Prepaid,Monthly,55,39.0,Smartphone-Budget,0,0,9.5,454,23,255.52,16688.94,2,8.4,1.86,20.5,6,0,299.83,0
TEL-10863,East,Prepaid,Monthly,37,58.0,Smartphone-Budget,0,0,20.4,316,25,303.94,12962.99,3,48.9,0.64,10.3,9,0,343.58,0
TEL-10864,West,Postpaid,Annual,55,39.0,Smartphone-Budget,0,0,13.9,260,12,346.34,22151.11,1,11.6,5.49,34.2,11,0,385.63,0
TEL-10865,Central,Prepaid,Monthly,51,38.0,Smartphone-Budget,0,0,31.9,575,13,410.44,23861.1,2,73.5,2.96,8.2,7,0,486.38,0
TEL-10866,North,Prepaid,Annual,21,20.0,Smartphone-Premium,0,0,24.1,376,10,310.29,6842.27,1,30.2,4.48,15.1,10,0,339.76,1
TEL-10867,North,Prepaid,Monthly,64,60.0,Feature,1,0,2.2,494,46,191.42,12271.83,1,82.5,6.86,31.4,5,0,189.54,0
TEL-10868,West,Prepaid,Monthly,46,32.0,Smartphone-Budget,1,0,12.0,318,17,248.18,9788.52,1,8.2,3.59,40.0,38,0,218.91,0
TEL-10869,West,Prepaid,Monthly,9,23.0,Smartphone-Budget,0,0,3.0,179,9,137.34,2008.21,0,0.0,0.82,38.6,21,0,237.04,0
TEL-10870,South,Postpaid,Annual,19,26.0,Smartphone-Budget,1,0,3.8,106,10,306.94,6368.77,0,0.0,1.26,23.4,13,0,340.38,0
TEL-10871,North,Prepaid,Annual,21,56.0,Feature,0,0,2.1,665,38,204.24,4638.75,1,41.2,7.74,27.4,15,1,213.28,1
TEL-10872,East,Prepaid,Monthly,16,70.0,Feature,0,0,2.4,190,42,109.77,1814.86,0,0.0,2.9,15.6,30,1,108.75,1
TEL-10873,East,Prepaid,Monthly,20,31.0,Smartphone-Budget,0,0,2.3,161,13,205.87,4500.49,1,11.3,2.23,18.1,4,0,229.67,0
TEL-10874,North,Prepaid,Monthly,24,53.0,Smartphone-Budget,0,0,17.5,362,16,328.5,9402.83,0,0.0,1.44,17.2,7,0,400.5,0
TEL-10875,South,Postpaid,Monthly,55,32.0,Smartphone-Budget,0,0,12.2,462,22,389.92,27709.98,1,48.2,4.05,27.8,13,0,451.16,0
TEL-10876,North,Prepaid,Monthly,10,18.0,Smartphone-Budget,0,0,5.3,220,7,166.5,1829.97,2,50.9,3.48,27.2,13,0,190.25,0
TEL-10877,West,Prepaid,Monthly,45,31.0,Smartphone-Premium,0,0,13.8,389,19,250.21,10261.4,1,40.9,0.22,44.9,23,0,232.77,0
TEL-10878,North,Prepaid,Monthly,13,19.0,Smartphone-Premium,0,0,32.3,233,9,408.1,6164.93,4,9.0,3.3,32.4,4,0,458.56,0
TEL-10879,North,Prepaid,Annual,8,37.0,Smartphone-Premium,0,0,7.3,177,9,128.76,980.32,3,20.5,2.58,41.0,9,0,122.67,0
TEL-10880,South,Prepaid,Monthly,10,32.0,Feature,0,0,3.9,101,9,166.87,1520.81,0,0.0,9.14,23.7,3,0,155.85,0
TEL-10881,North,Postpaid,Annual,69,55.0,Feature,0,0,3.1,161,36,246.56,17332.61,0,0.0,1.39,25.1,27,0,248.61,0
TEL-10882,West,Postpaid,Annual,8,34.0,Smartphone-Budget,1,0,19.8,223,15,411.13,3130.07,1,25.9,4.28,27.3,3,1,424.82,1
TEL-10883,West,Prepaid,Monthly,23,40.0,Smartphone-Premium,0,0,36.8,176,8,389.85,7932.84,0,0.0,3.04,19.7,5,0,373.26,0
TEL-10884,West,Prepaid,Annual,4,18.0,Smartphone-Premium,0,0,4.4,156,14,136.89,429.21,0,0.0,1.13,20.6,6,0,117.62,0
TEL-10885,North,Prepaid,Monthly,10,35.0,Smartphone-Budget,0,0,0.5,221,5,154.05,1262.2,1,32.8,2.72,10.9,16,0,124.77,0
TEL-10886,West,Prepaid,Monthly,22,19.0,Smartphone-Premium,0,0,24.1,279,2,336.48,7190.44,0,0.0,3.0,41.5,2,0,331.36,0
TEL-10887,West,Prepaid,Monthly,29,50.0,Feature,0,0,2.5,798,26,214.44,5994.41,0,0.0,2.41,28.9,15,0,222.52,0
TEL-10888,East,Postpaid,Monthly,5,28.0,Smartphone-Budget,0,0,25.6,213,4,455.21,2290.37,0,0.0,1.28,32.3,24,0,468.13,0
TEL-10889,West,Postpaid,Annual,25,56.0,Smartphone-Budget,1,0,1.9,478,39,282.4,7903.12,2,18.4,3.2,22.2,9,0,313.79,0
TEL-10890,Central,Prepaid,Monthly,12,30.0,Smartphone-Budget,0,0,3.7,167,8,158.82,1633.29,1,27.6,4.16,17.5,7,1,140.78,1
TEL-10891,Central,Postpaid,Two-Year,28,51.0,Feature,1,0,2.5,582,29,339.03,9152.09,0,0.0,3.91,11.8,2,0,329.43,0
TEL-10892,West,Prepaid,Monthly,19,22.0,Smartphone-Budget,0,0,3.3,149,8,203.01,4357.81,1,20.3,4.19,29.7,11,0,221.6,1
TEL-10893,Central,Postpaid,Monthly,34,41.0,Feature,0,1,19.3,514,18,608.17,26508.37,0,0.0,3.05,18.4,5,0,798.18,0
TEL-10894,East,Postpaid,Monthly,38,51.0,Smartphone-Premium,1,0,13.2,317,18,352.65,13075.96,0,0.0,1.69,29.4,16,0,351.62,0
TEL-10895,East,Postpaid,Monthly,14,43.0,Smartphone-Budget,1,0,4.6,135,6,279.1,5287.83,1,42.1,1.25,34.2,3,1,370.43,1
TEL-10896,South,Postpaid,Annual,19,20.0,Smartphone-Budget,1,0,23.0,201,3,460.35,8958.3,4,38.0,2.15,22.4,16,0,482.85,0
TEL-10897,North,Prepaid,Monthly,22,28.0,Smartphone-Premium,1,0,26.3,161,9,301.49,6579.71,0,0.0,2.41,26.4,4,1,298.75,1
TEL-10898,South,Postpaid,Two-Year,34,43.0,Feature,1,0,1.9,300,25,198.11,6507.57,2,56.0,1.16,15.7,12,0,204.7,0
TEL-10899,South,Prepaid,Monthly,10,32.0,Smartphone-Premium,0,0,29.2,193,4,441.3,4897.08,2,,7.37,38.5,2,1,452.1,1
TEL-10900,West,Prepaid,Monthly,29,35.0,Feature,0,0,2.1,127,39,90.27,2968.13,0,0.0,5.56,33.5,5,0,105.88,0
TEL-10901,North,Postpaid,Annual,12,23.0,Smartphone-Budget,0,0,3.2,167,11,262.36,2993.33,0,0.0,9.32,28.4,29,0,257.17,0
TEL-10902,North,Postpaid,Monthly,18,28.0,Smartphone-Budget,1,0,30.1,154,6,502.82,9366.17,1,33.6,0.24,32.2,4,0,485.77,0
TEL-10903,West,Prepaid,Monthly,24,56.0,Smartphone-Budget,0,0,2.0,659,28,148.75,3602.57,1,11.4,2.72,29.8,16,1,146.65,1
TEL-10904,North,Postpaid,Annual,46,43.0,Smartphone-Budget,1,1,21.1,366,14,619.08,32351.44,0,0.0,4.19,34.4,4,0,728.99,0
TEL-10905,East,Prepaid,Monthly,44,24.0,Smartphone-Budget,1,0,16.4,298,20,327.88,15403.72,1,31.8,4.37,28.0,5,0,358.0,0
TEL-10906,Central,Postpaid,Annual,10,48.0,Smartphone-Budget,1,0,4.1,137,8,234.79,3075.68,1,13.9,0.44,18.5,17,0,311.29,0
TEL-10907,East,Prepaid,Monthly,33,40.0,Smartphone-Budget,1,0,13.0,344,22,261.39,15033.05,0,0.0,1.47,41.0,26,0,468.53,0
TEL-10908,West,Prepaid,Monthly,72,60.0,Feature,0,0,2.3,437,25,165.36,14525.59,0,0.0,3.59,6.8,18,0,195.1,0
TEL-10909,South,Prepaid,Monthly,7,38.0,Smartphone-Premium,0,0,18.7,254,10,246.23,2252.16,0,0.0,1.65,21.2,15,0,342.83,0
TEL-10910,South,Prepaid,Monthly,11,20.0,Smartphone-Premium,0,0,2.8,162,6,122.76,1425.21,1,2.5,2.11,27.9,5,0,124.11,0
TEL-10911,North,Prepaid,Monthly,50,56.0,Smartphone-Budget,0,0,2.9,480,28,146.04,10951.78,2,14.0,3.39,36.2,5,0,211.78,0
TEL-10912,West,Prepaid,Monthly,12,38.0,Smartphone-Premium,0,0,6.2,243,14,220.52,2498.83,1,6.0,9.68,34.6,13,0,201.09,0
TEL-10913,East,Postpaid,Annual,7,18.0,Smartphone-Budget,0,0,4.0,96,9,178.33,1999.36,0,0.0,1.16,33.4,21,0,280.06,0
